,text,tokens,actual,predicted
1494,politik dan struktur,politik dan struktur pol oli lit iti tik ikd kda dan ans nst str tru ruk ukt ktu tur ,ms,id
1495,new Hipparkos reduction»,new Hipparkos reduction» new ewH wHi Hip ipp ppa par ark rko kos osr sre red edu duc uct cti tio ion on» ,nn,en
1496,"in Germany , numbering over 2 million people , and",in i n Germany G e r m a n y numbering n u m b e r i n g over o v e r million m i l l i o n people p e o p l e and a n d in  n G  Ge Ger erm rma man any ny  y     n  nu num umb mbe ber eri rin ing ng  g o  ov ove ver er  r     m  mi mil ill lli lio ion on  n p  pe peo eop opl ple le  e     a  an and ,tr,zh
1497,sunting sumber ],sunting sumber sun unt nti tin ing ngs gsu sum umb mbe ber ,ms,id
1498,Приказ от 21,Приказ П р и к а з от о т При рик ика каз аз  з о  от от  ,ru,bg
1499,her bes yilda,her h e r bes b e s yilda y i l d a her er  r b  be bes es  s y  yi yil ild lda ,tr,uz
1500,him for a,him for a him imf mfo for ora ,en,no
1501,. O Homo,O Homo OHo Hom omo ,gl,it
1502,330 ] غادر,غادر غ ا د ر   غ  غا غاد ادر ,ar,fa
1503,und der Europäischen,und u n d der d e r Europäischen E u r o p ä i s c h e n und nd  d d  de der er  r E  Eu Eur uro rop opä päi äis isc sch che hen ,ru,sv
1504,• Guinea-Bissau •,• • GuineaBissau G u i n e a B i s s a u • • • G  Gu Gui uin ine nea eaB aBi Bis iss ssa sau au  u • ,da,fi
1505,"Francis Bacon ,",Francis F r a n c i s Bacon B a c o n Fra ran anc nci cis is  s B  Ba Bac aco con on  ,et,eo
1506,1966 1977 1983,,eo,en
1507,Haven : Yale,Haven H a v e n Yale Y a l e Hav ave ven en  n     Y  Ya Yal ale ,ro,tr
1508,• МАГАТЕ /,• • МАГАТЕ М А Г А Т Е • М  МА МАГ АГА ГАТ АТЕ ТЕ  ,uk,bg
1509,"Merkel , Hollande",Merkel M e r k e l Hollande H o l l a n d e Mer erk rke kel el  l     H  Ho Hol oll lla lan and nde ,sv,hu
1510,% за и,за з а и и  за за  а и ,sr,bg
1511,federal de ese,federal de ese fed ede der era ral ald lde dee ees ese ,es,pt
1512,atenskoj akropoli nalaze,atenskoj akropoli nalaze ate ten ens nsk sko koj oja jak akr kro rop opo pol oli lin ina nal ala laz aze ,hr,sh
1513,prvi put upotrebio,prvi put upotrebio prv rvi vip ipu put utu tup upo pot otr tre reb ebi bio ,sh,hr
1514,`` Jelapang Padi,Jelapang Padi Jel ela lap apa pan ang ngP gPa Pad adi ,ms,id
1515,faydalı olub .,faydalı f a y d a l ı olub o l u b fay ayd yda dal alı lı  ı o  ol olu lub ub  ,az,tr
1516,раджастхани · санскрит,раджастхани р а д ж а с т х а н и · · санскрит с а н с к р и т рад адж джа жас аст стх тха хан ани ни  и ·  ·  · с  са сан анс нск скр кри рит ,ce,bg
1517,і плодючого потомства,і і плодючого п л о д ю ч о г о потомства п о т о м с т в а і п  пл пло лод одю дюч ючо чог ого го  о п  по пот ото том омс мст ств тва ,uk,ru
1518,1870 • 1873 • 1876 • 1879 • 1882 • 1885 • 1888 • 1891 • 1894 • 1897 • 1900 • 1903 • 1906 • 1909 • 1912 • 1915 • 1918 • 1921 • 1924 • 1927 •,• • • • • • • • • • • • • • • • • • • • ••• ••• ••• ••• ••• ••• ••• ••• ••• ••• ••• ••• ••• ••• ••• ••• ••• ••• ,de,pt
1519,. Kent 1664,Kent K e n t  Ke Ken ent nt  ,tr,nl
1520,"esse , absque",esse absque ess sse sea eab abs bsq squ que ,la,pt
1521,g e s,g g e e s s g e  e  e s ,ja,da
1522,flows to (,flows f l o w s to t o flo low ows ws  s t  to to  ,hi,pl
1523,w ) ·,w w · · w     · ,hi,zh
1524,-58 ; “,“ “   “ ,kk,zh
1525,"mesmo ano ,",mesmo ano mes esm smo moa oan ano ,pt,gl
1526,is near-universal in,is i s nearuniversal n e a r u n i v e r s a l in i n is  s n  ne nea ear aru run uni niv ive ver ers rsa sal al  l i  in ,fa,ro
1527,La Paz |,La Paz LaP aPa Paz ,ceb,es
1528,hebreiska : מכילתא,hebreiska h e b r e i s k a מכילתא מ כ י ל ת א heb ebr bre rei eis isk ska ka  a     מ  מכ מכי כיל ילת לתא ,sv,he
1529,"kúyra ( en . Accipiter brevipes ) , ( оьрсаша",kúyra k ú y r a en e n Accipiter A c c i p i t e r brevipes b r e v i p e s оьрсаша о ь р с а ш а kúy úyr yra ra  a     e  en en  n     A  Ac Acc cci cip ipi pit ite ter er  r b  br bre rev evi vip ipe pes es  s             о  оь оьр ьрс рса саш аша ,ce,sv
1530,· AD Leo,· AD Leo ·AD ADL DLe Leo ,nn,no
1531,1909 ) •,• ,sh,pt
1532,空 宇 宙,空 空 宇 宇 宙 宙 空 宇  宇  宇 宙 ,ja,zh
1533,dovoljno da se ukaplji ( -200°C ) . Dobiveni tekući,dovoljno da se ukaplji °C Dobiveni tekući dov ovo vol olj ljn jno nod oda das ase seu euk uka kap apl plj lji ji° i°C °CD CDo Dob obi biv ive ven eni nit ite tek eku kuć ući ,hr,sh
1534,Kadir ( 1348-1348 ) · Ghars al-Din Khalil ( 1348-1386,Kadir K a d i r · · Ghars G h a r s alDin a l D i n Khalil K h a l i l Kad adi dir ir  r             ·  ·  · G  Gh Gha har ars rs  s a  al alD lDi Din in  n K  Kh Kha hal ali lil il  l   ,ca,vi
1535,Султан Брунею (,Султан С у л т а н Брунею Б р у н е ю Сул улт лта тан ан  н Б  Бр Бру рун уне нею ею  ,uk,bg
1536,. `` US,US U S   U  US ,ar,zh
1537,Kristos ( Χριστός,Kristos K r i s t o s Χριστός Χ ρ ι σ τ ό ς Kri ris ist sto tos os  s     Χ  Χρ Χρι ρισ ιστ στό τός ,tr,el
1538,ships . [ 74 ] During those years Banco de,ships During those years Banco de shi hip ips psD sDu Dur uri rin ing ngt gth tho hos ose sey eye yea ear ars rsB sBa Ban anc nco cod ode ,en,es
1539,Papua New Guinea,Papua P a p u a New N e w Guinea G u i n e a Pap apu pua ua  a N  Ne New ew  w G  Gu Gui uin ine nea ,ar,sv
1540,- Diamant -,Diamant D i a m a n t  Di Dia iam ama man ant nt  ,fi,ca
1541,unión de trinta,unión de trinta uni nió ión ónd nde det etr tri rin int nta ,gl,es
1542,· Szlovákia ·,· · Szlovákia S z l o v á k i a · · · S  Sz Szl zlo lov ová vák áki kia ia  a · ,hu,sk
1543,"daya alam untuk pemasukan bagi negaranya , Negara-negara yang pernah",daya alam untuk pemasukan bagi negaranya Negaranegara yang pernah day aya yaa aal ala lam amu mun unt ntu tuk ukp kpe pem ema mas asu suk uka kan anb nba bag agi gin ine neg ega gar ara ran any nya yaN aNe Neg ega gar ara ran ane neg ega gar ara ray aya yan ang ngp gpe per ern rna nah ,id,ms
1544,tempo e del,tempo e del tem emp mpo poe oed ede del ,pt,it
1545,", red (",red r e d  re red ed  ,sv,da
1546,После рата [,После П о с л е рата р а т а Пос осл сле ле  е р  ра рат ата та  ,sr,ru
1547,"Dmitry Peskov ,",Dmitry D m i t r y Peskov P e s k o v Dmi mit itr try ry  y P  Pe Pes esk sko kov ov  ,vi,sk
1548,Sangheli ( 2,Sangheli S a n g h e l i San ang ngh ghe hel eli li  i   ,ro,vi
1549,"de 1976 da banda alemã de heavy metal Scorpions ,",de da banda alemã de heavy metal Scorpions ded eda dab aba ban and nda daa aal ale lem emã mãd ãde deh ehe hea eav avy vym yme met eta tal alS lSc Sco cor orp rpi pio ion ons ,pt,gl
1550,pogoditi udaljene mete,pogoditi udaljene mete pog ogo god odi dit iti tiu iud uda dal alj lje jen ene nem eme met ete ,sh,hr
1551,Características principais [,Características principais Car ara rac act cte ter erí rís íst sti tic ica cas asp spr pri rin inc nci cip ipa pai ais ,pt,gl
1552,", `` Pictures",Pictures P i c t u r e s   P  Pi Pic ict ctu tur ure res ,ar,ca
1553,"Testimonies , especially in the context of polemical criticism , are found e.g . in Callimachus , Hymn to Zeus 8 .",Testimonies especially in the context of polemical criticism are found eg in Callimachus Hymn to Zeus Tes est sti tim imo mon oni nie ies ese ses esp spe pec eci cia ial all lly lyi yin int nth the hec eco con ont nte tex ext xto tof ofp fpo pol ole lem emi mic ica cal alc lcr cri rit iti tic ici cis ism sma mar are ref efo fou oun und nde deg egi gin inC nCa Cal all lli lim ima mac ach chu hus usH sHy Hym ymn mnt nto toZ oZe Zeu eus ,sh,en
1554,"^ Miss jackson to tour ? R & B queen Janet Jackson will be the featured performer during the aol super bowl xxxviii halftime show , produced by mtv . Super bowl xxxviii will be held February 1 at reliant",Miss M i s s jackson j a c k s o n to t o tour t o u r R R B B queen q u e e n Janet J a n e t Jackson J a c k s o n will w i l l be b e the t h e featured f e a t u r e d performer p e r f o r m e r during d u r i n g the t h e aol a o l super s u p e r bowl b o w l xxxviii x x x v i i i halftime h a l f t i m e show s h o w produced p r o d u c e d by b y mtv m t v Super S u p e r bowl b o w l xxxviii x x x v i i i will w i l l be b e held h e l d February F e b r u a r y at a t reliant r e l i a n t  Mi Mis iss ss  s j  ja jac ack cks kso son on  n t  to to  o t  to tou our ur  r     R  R  R     B  B  B q  qu que uee een en  n J  Ja Jan ane net et  t J  Ja Jac ack cks kso son on  n w  wi wil ill ll  l b  be be  e t  th the he  e f  fe fea eat atu tur ure red ed  d p  pe per erf rfo for orm rme mer er  r d  du dur uri rin ing ng  g t  th the he  e a  ao aol ol  l s  su sup upe per er  r b  bo bow owl wl  l x  xx xxx xxv xvi vii iii ii  i h  ha hal alf lft fti tim ime me  e s  sh sho how ow  w     p  pr pro rod odu duc uce ced ed  d b  by by  y m  mt mtv tv  v     S  Su Sup upe per er  r b  bo bow owl wl  l x  xx xxx xxv xvi vii iii ii  i w  wi wil ill ll  l b  be be  e h  he hel eld ld  d F  Fe Feb ebr bru rua uar ary ry  y     a  at at  t r  re rel eli lia ian ant ,tr,da
1555,) . Appena,Appena App ppe pen ena ,it,fr
1556,Everett • Marcy • Cass • Black • Seward • Washburne • Fish • Evarts • Blaine • Frelinghuysen • Bayard • Blaine • Foster • Gresham • Olney • Sherman • Day • Hay • Root • Bacon •,Everett E v e r e t t • • Marcy M a r c y • • Cass C a s s • • Black B l a c k • • Seward S e w a r d • • Washburne W a s h b u r n e • • Fish F i s h • • Evarts E v a r t s • • Blaine B l a i n e • • Frelinghuysen F r e l i n g h u y s e n • • Bayard B a y a r d • • Blaine B l a i n e • • Foster F o s t e r • • Gresham G r e s h a m • • Olney O l n e y • • Sherman S h e r m a n • • Day D a y • • Hay H a y • • Root R o o t • • Bacon B a c o n • • Eve ver ere ret ett tt  t •  •  • M  Ma Mar arc rcy cy  y •  •  • C  Ca Cas ass ss  s •  •  • B  Bl Bla lac ack ck  k •  •  • S  Se Sew ewa war ard rd  d •  •  • W  Wa Was ash shb hbu bur urn rne ne  e •  •  • F  Fi Fis ish sh  h •  •  • E  Ev Eva var art rts ts  s •  •  • B  Bl Bla lai ain ine ne  e •  •  • F  Fr Fre rel eli lin ing ngh ghu huy uys yse sen en  n •  •  • B  Ba Bay aya yar ard rd  d •  •  • B  Bl Bla lai ain ine ne  e •  •  • F  Fo Fos ost ste ter er  r •  •  • G  Gr Gre res esh sha ham am  m •  •  • O  Ol Oln lne ney ey  y •  •  • S  Sh She her erm rma man an  n •  •  • D  Da Day ay  y •  •  • H  Ha Hay ay  y •  •  • R  Ro Roo oot ot  t •  •  • B  Ba Bac aco con on  n • ,da,vi
1557,Agho • Aherbelste,Agho A g h o • • Aherbelste A h e r b e l s t e Agh gho ho  o •  •  • A  Ah Ahe her erb rbe bel els lst ste ,eu,da
1558,· Fenton ·,· · Fenton F e n t o n · · · F  Fe Fen ent nto ton on  n · ,sv,ca
1559,02 Aisne •,Aisne A i s n e • •  Ai Ais isn sne ne  e • ,eu,ro
1560,"Saba , 1946 • Antonio Gramsci , 1947 • Aldo",Saba • Antonio Gramsci • Aldo Sab aba ba• a•A •An Ant nto ton oni nio ioG oGr Gra ram ams msc sci ci• i•A •Al Ald ldo ,it,pt
1561,Ljevica • Manjine,Ljevica • Manjine Lje jev evi vic ica ca• a•M •Ma Man anj nji jin ine ,sh,sl
1562,"i proturevolucija u Njemačkoj ( 1852 ) , Anti-Dühring (",i proturevolucija u Njemačkoj AntiDühring ipr pro rot otu tur ure rev evo vol olu luc uci cij ija jau auN uNj Nje jem ema mač ačk čko koj ojA jAn Ant nti tiD iDü Düh ühr hri rin ing ,hr,sh
1563,] : p.,p p   p ,ro,zh
1564,identitet . Država,identitet Država ide den ent nti tit ite tet etD tDr Drž rža žav ava ,hr,sh
1565,Cinquetti ve Toto,Cinquetti C i n q u e t t i ve v e Toto T o t o Cin inq nqu que uet ett tti ti  i v  ve ve  e T  To Tot oto ,tr,ca
1566,"( 148,1 pm",pm ,nn,en
1567,", [ 4",,uk,en
1568,"J , U",J U ,la,eo
1569,Stephon Marbury •,Stephon S t e p h o n Marbury M a r b u r y • • Ste tep eph pho hon on  n M  Ma Mar arb rbu bur ury ry  y • ,pl,vi
1570,"T. Karafet ,",T T Karafet K a r a f e t T K  Ka Kar ara raf afe fet et  ,he,tr
1571,Bonaparte est accueilli,Bonaparte est accueilli Bon ona nap apa par art rte tee ees est sta tac acc ccu cue uei eil ill lli ,fr,it
1572,• Bedoanas •,• Bedoanas • •Be Bed edo doa oan ana nas as• ,id,pt
1573,. ( August,August Aug ugu gus ust ,id,en
1574,najširem smislu predstavljaju,najširem smislu predstavljaju naj ajš jši šir ire rem ems msm smi mis isl slu lup upr pre red eds dst sta tav avl vlj lja jaj aju ,sh,hr
1575,Буркина-Фасо • Бурунди,БуркинаФасо Б у р к и н а Ф а с о • • Бурунди Б у р у н д и Бур урк рки кин ина наФ аФа Фас асо со  о •  •  • Б  Бу Бур уру рун унд нди ,kk,ru
1576,"и Алкея ,",и и Алкея А л к е я и А  Ал Алк лке кея ея  ,ru,bg
1577,"skôr , ako",skôr s k ô r ako a k o skô kôr ôr  r     a  ak ako ,sk,eu
1578,Eritrea · Habsyah,Eritrea · Habsyah Eri rit itr tre rea ea· a·H ·Ha Hab abs bsy sya yah ,ms,no
1579,"Selwyn Lloyd ,",Selwyn Lloyd Sel elw lwy wyn ynL nLl Llo loy oyd ,de,gl
1580,"↑ Hic nempe Gervoldus , super regni negocia . Procurator constituitur per multos aunos , per diversos portus ac civitates exigens tributa atque vectigalia , maxime in Quintawich ( Quintovic , port de mer en Picardie ) - Chronicon fontanellense",↑ Hic nempe Gervoldus super regni negocia Procurator constituitur per multos aunos per diversos portus ac civitates exigens tributa atque vectigalia maxime in Quintawich Quintovic port de mer en Picardie Chronicon fontanellense ↑Hi Hic icn cne nem emp mpe peG eGe Ger erv rvo vol old ldu dus uss ssu sup upe per err rre reg egn gni nin ine neg ego goc oci cia iaP aPr Pro roc ocu cur ura rat ato tor orc rco con ons nst sti tit itu tui uit itu tur urp rpe per erm rmu mul ult lto tos osa sau aun uno nos osp spe per erd rdi div ive ver ers rso sos osp spo por ort rtu tus usa sac acc cci civ ivi vit ita tat ate tes ese sex exi xig ige gen ens nst str tri rib ibu but uta taa aat atq tqu que uev eve vec ect cti tig iga gal ali lia iam ama max axi xim ime mei ein inQ nQu Qui uin int nta taw awi wic ich chQ hQu Qui uin int nto tov ovi vic icp cpo por ort rtd tde dem eme mer ere ren enP nPi Pic ica car ard rdi die ieC eCh Chr hro ron oni nic ico con onf nfo fon ont nta tan ane nel ell lle len ens nse ,fr,la
1581,عضلات ( Muscles,عضلات ع ض ل ا ت Muscles M u s c l e s عضل ضلا لات ات  ت     M  Mu Mus usc scl cle les ,ur,ar
1582,en y introdusant,en y introdusant eny nyi yin int ntr tro rod odu dus usa san ant ,fr,es
1583,"za bicikle je građevina , katedrala u Lincolnu je arhitektonsko djelo '' . Danas je razlika prilično nejasna . Bernard Rudofsky je u slavnom djelu `` Arhitektura bez arhitekata '' svrstao u arhitekturu čitav niz građevina koje dizajniraju amateri .",za bicikle je građevina katedrala u Lincolnu je arhitektonsko djelo Danas je razlika prilično nejasna Bernard Rudofsky je u slavnom djelu Arhitektura bez arhitekata svrstao u arhitekturu čitav niz građevina koje dizajniraju amateri zab abi bic ici cik ikl kle lej eje jeg egr gra rađ ađe đev evi vin ina nak aka kat ate ted edr dra ral ala lau auL uLi Lin inc nco col oln lnu nuj uje jea ear arh rhi hit ite tek ekt kto ton ons nsk sko kod odj dje jel elo loD oDa Dan ana nas asj sje jer era raz azl zli lik ika kap apr pri ril ili lič ičn čno non one nej eja jas asn sna naB aBe Ber ern rna nar ard rdR dRu Rud udo dof ofs fsk sky kyj yje jeu eus usl sla lav avn vno nom omd mdj dje jel elu luA uAr Arh rhi hit ite tek ekt ktu tur ura rab abe bez eza zar arh rhi hit ite tek eka kat ata tas asv svr vrs rst sta tao aou oua uar arh rhi hit ite tek ekt ktu tur uru ruč uči čit ita tav avn vni niz izg zgr gra rađ ađe đev evi vin ina nak ako koj oje jed edi diz iza zaj ajn jni nir ira raj aju jua uam ama mat ate ter eri ,sh,hr
